run_accession	sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	library_name	library_layout	library_strategy	library_source	library_selection	read_count	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_ftp	submitted_ftp	sra_ftp	sample_alias	sample_title	bam_ftp
ERR4557928	SAMEA7222017	ERX4493824	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	97562	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-39	ena-RUN-UFPA-03-09-2020-02:15:42:810-39	15397376	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557928/ERR4557928.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557928/BEL11_S28_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557928	GUT40	Gut microbiome	
ERR4557930	SAMEA7222019	ERX4493826	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	103982	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-41	ena-RUN-UFPA-03-09-2020-02:15:42:810-41	15177818	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557930/ERR4557930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557930/BEL13_S30_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557930	GUT42	Gut microbiome	
ERR4557994	SAMEA7222083	ERX4493890	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	171559	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-105	ena-RUN-UFPA-03-09-2020-02:15:42:812-105	23934196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557994/ERR4557994.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557994/XIK107_S68_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557994	GUT106	Gut microbiome	
ERR4557936	SAMEA7222025	ERX4493832	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	124153	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-47	ena-RUN-UFPA-03-09-2020-02:15:42:810-47	18453354	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557936/ERR4557936.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557936/BEL22_S36_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557936	GUT48	Gut microbiome	
ERR4557964	SAMEA7222053	ERX4493860	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	103039	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-75	ena-RUN-UFPA-03-09-2020-02:15:42:811-75	15175974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557964/ERR4557964.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557964/SUR73_S22_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557964	GUT76	Gut microbiome	
ERR4557996	SAMEA7222085	ERX4493892	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	145800	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-107	ena-RUN-UFPA-03-09-2020-02:15:42:812-107	22803949	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557996/ERR4557996.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557996/XIK113_S70_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557996	GUT108	Gut microbiome	
ERR4557937	SAMEA7222026	ERX4493833	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	196884	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-48	ena-RUN-UFPA-03-09-2020-02:15:42:810-48	27784618	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557937/ERR4557937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557937/BEL30_S37_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557937	GUT49	Gut microbiome	
ERR4557997	SAMEA7222086	ERX4493893	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	178893	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-108	ena-RUN-UFPA-03-09-2020-02:15:42:812-108	25412124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557997/ERR4557997.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557997/XIK118_S71_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557997	GUT109	Gut microbiome	
ERR4557942	SAMEA7222031	ERX4493838	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	56101	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-53	ena-RUN-UFPA-03-09-2020-02:15:42:810-53	7766755	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4557942/ERR4557942.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557942/CAS04_S8_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4557942	GUT54	Gut microbiome	
ERR4558001	SAMEA7222090	ERX4493897	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	227560	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-112	ena-RUN-UFPA-03-09-2020-02:15:42:812-112	35296044	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4558001/ERR4558001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558001/XIK122_S75_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4558001	GUT113	Gut microbiome	
ERR4557943	SAMEA7222032	ERX4493839	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	63124	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:810-54	ena-RUN-UFPA-03-09-2020-02:15:42:810-54	10114334	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/003/ERR4557943/ERR4557943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557943/CAS05_S20_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/003/ERR4557943	GUT55	Gut microbiome	
ERR4558004	SAMEA7222093	ERX4493900	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	187627	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:813-115	ena-RUN-UFPA-03-09-2020-02:15:42:813-115	26245259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4558004/ERR4558004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558004/XIK128_S78_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4558004	GUT116	Gut microbiome	
ERR4557950	SAMEA7222039	ERX4493846	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	99259	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-61	ena-RUN-UFPA-03-09-2020-02:15:42:811-61	14754137	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557950/ERR4557950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557950/LAC04_S46_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557950	GUT62	Gut microbiome	
ERR4558005	SAMEA7222094	ERX4493901	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	291713	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:813-116	ena-RUN-UFPA-03-09-2020-02:15:42:813-116	39283221	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/005/ERR4558005/ERR4558005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558005/XIK135_S79_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/005/ERR4558005	GUT117	Gut microbiome	
ERR4557965	SAMEA7222054	ERX4493861	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	64389	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-76	ena-RUN-UFPA-03-09-2020-02:15:42:811-76	8472022	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/005/ERR4557965/ERR4557965.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557965/SUR74_S56_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/005/ERR4557965	GUT77	Gut microbiome	
ERR4558008	SAMEA7222097	ERX4493904	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	140374	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:813-119	ena-RUN-UFPA-03-09-2020-02:15:42:813-119	21962621	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4558008/ERR4558008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558008/XIK154_S82_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4558008	GUT120	Gut microbiome	
ERR4557951	SAMEA7222040	ERX4493847	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	142838	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-62	ena-RUN-UFPA-03-09-2020-02:15:42:811-62	20082279	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557951/ERR4557951.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557951/LAC05_S58_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557951	GUT63	Gut microbiome	
ERR4557969	SAMEA7222058	ERX4493865	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	152941	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-80	ena-RUN-UFPA-03-09-2020-02:15:42:811-80	23478829	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/009/ERR4557969/ERR4557969.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557969/SUR106_S46_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/009/ERR4557969	GUT81	Gut microbiome	
ERR4557953	SAMEA7222042	ERX4493849	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	89135	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-64	ena-RUN-UFPA-03-09-2020-02:15:42:811-64	12533198	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/003/ERR4557953/ERR4557953.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557953/LAC07_S82_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/003/ERR4557953	GUT65	Gut microbiome	
ERR4557971	SAMEA7222060	ERX4493867	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	128613	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-82	ena-RUN-UFPA-03-09-2020-02:15:42:811-82	17722349	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557971/ERR4557971.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557971/SUR119_S47_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557971	GUT83	Gut microbiome	
ERR4558011	SAMEA7222100	ERX4493907	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	221407	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:813-122	ena-RUN-UFPA-03-09-2020-02:15:42:813-122	32264622	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4558011/ERR4558011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558011/ZAR115_S84_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4558011	GUT123	Gut microbiome	
ERR4557954	SAMEA7221999	ERX4493850	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	111857	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-65	ena-RUN-UFPA-03-09-2020-02:15:42:811-65	17172879	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557954/ERR4557954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557954/LAC08_S94_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557954	GUT22	Gut microbiome	
ERR4557957	SAMEA7222046	ERX4493853	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	119110	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-68	ena-RUN-UFPA-03-09-2020-02:15:42:811-68	18183651	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557957/ERR4557957.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557957/LAC11_S35_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557957	GUT69	Gut microbiome	
ERR4558012	SAMEA7222080	ERX4493908	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	78175	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:813-123	ena-RUN-UFPA-03-09-2020-02:15:42:813-123	11973196	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/002/ERR4558012/ERR4558012.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4558012/ZAR124_S93_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/002/ERR4558012	GUT103	Gut microbiome	
ERR4557973	SAMEA7222062	ERX4493869	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	75692	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-84	ena-RUN-UFPA-03-09-2020-02:15:42:811-84	12627874	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/003/ERR4557973/ERR4557973.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557973/SUR140_S48_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/003/ERR4557973	GUT85	Gut microbiome	
ERR4557974	SAMEA7222063	ERX4493870	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	183459	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-85	ena-RUN-UFPA-03-09-2020-02:15:42:811-85	29188337	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/004/ERR4557974/ERR4557974.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557974/SUR141_S49_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/004/ERR4557974	GUT86	Gut microbiome	
ERR4557976	SAMEA7222065	ERX4493872	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	191386	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-87	ena-RUN-UFPA-03-09-2020-02:15:42:812-87	26746936	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/006/ERR4557976/ERR4557976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557976/SUR207_S51_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/006/ERR4557976	GUT88	Gut microbiome	
ERR4557958	SAMEA7222047	ERX4493854	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	67355	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-69	ena-RUN-UFPA-03-09-2020-02:15:42:811-69	10705855	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557958/ERR4557958.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557958/LAC12_S47_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557958	GUT70	Gut microbiome	
ERR4557978	SAMEA7222067	ERX4493874	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	123214	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-89	ena-RUN-UFPA-03-09-2020-02:15:42:812-89	17049880	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/008/ERR4557978/ERR4557978.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557978/SUR254_S59_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/008/ERR4557978	GUT90	Gut microbiome	
ERR4557960	SAMEA7222049	ERX4493856	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	201827	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-71	ena-RUN-UFPA-03-09-2020-02:15:42:811-71	27020760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557960/ERR4557960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557960/SUR026_S39_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557960	GUT72	Gut microbiome	
ERR4557980	SAMEA7222069	ERX4493876	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	229044	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-91	ena-RUN-UFPA-03-09-2020-02:15:42:812-91	34742255	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557980/ERR4557980.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557980/SUR259_S54_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557980	GUT92	Gut microbiome	
ERR4557963	SAMEA7222052	ERX4493859	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	159041	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-74	ena-RUN-UFPA-03-09-2020-02:15:42:811-74	23454753	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/003/ERR4557963/ERR4557963.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557963/SUR069_S42_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/003/ERR4557963	GUT75	Gut microbiome	
ERR4557967	SAMEA7222056	ERX4493863	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	65809	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-78	ena-RUN-UFPA-03-09-2020-02:15:42:811-78	10619053	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/007/ERR4557967/ERR4557967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557967/SUR089_S44_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/007/ERR4557967	GUT79	Gut microbiome	
ERR4557981	SAMEA7222070	ERX4493877	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	192290	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:812-92	ena-RUN-UFPA-03-09-2020-02:15:42:812-92	30503100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/001/ERR4557981/ERR4557981.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557981/SUR260_S55_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/001/ERR4557981	GUT93	Gut microbiome	
ERR4557970	SAMEA7222059	ERX4493866	PRJEB39990	ERA2827957	9606	Homo sapiens	unspecified	SINGLE	AMPLICON	METAGENOMIC	PCR	85888	2021-08-09	Illumina MiSeq sequencing	Gut microbiome characterization of urban and traditional amazonian populations	ena-STUDY-UFPA-23-08-2020-21:29:00:030-227	ena-EXPERIMENT-UFPA-03-09-2020-02:15:42:811-81	ena-RUN-UFPA-03-09-2020-02:15:42:811-81	12644700	ftp.sra.ebi.ac.uk/vol1/fastq/ERR455/000/ERR4557970/ERR4557970.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR455/ERR4557970/SUR117_S68_L001_R1_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR455/000/ERR4557970	GUT82	Gut microbiome	
